	ENSG00000160883	ENSG00000174501	ENSG00000013441	ENSG00000135596	ENSG00000101596	ENSG00000132424	ENSG00000156508	ENSG00000170345	ENSG00000197043	ENSG00000124126	ENSG00000111144	ENSG00000105373	ENSG00000182866	ENSG00000143870	ENSG00000111371	ENSG00000164308	ENSG00000130592	ENSG00000104870	ENSG00000168028	ENSG00000123146	ENSG00000141068	ENSG00000196565	ENSG00000140988	ENSG00000182718	ENSG00000187653	ENSG00000162231	ENSG00000148303	ENSG00000100316	ENSG00000105193	ENSG00000151651	ENSG00000189343	ENSG00000100650	ENSG00000123329	ENSG00000101347	ENSG00000000938	ENSG00000105374	ENSG00000100453	ENSG00000055163	ENSG00000116688	ENSG00000167978	ENSG00000005844	ENSG00000115415	ENSG00000116701	ENSG00000131018	ENSG00000163660	ENSG00000123338	ENSG00000072818	ENSG00000142541	ENSG00000009790	ENSG00000122406	ENSG00000134516	ENSG00000164733	ENSG00000117289	ENSG00000175606	ENSG00000163563	ENSG00000223553	ENSG00000167526	ENSG00000211772	ENSG00000044574	ENSG00000126759	ENSG00000108654	ENSG00000084234	ENSG00000155657	ENSG00000100906	ENSG00000168010	ENSG00000028137	ENSG00000063177	ENSG00000142347	ENSG00000110077	ENSG00000049860	ENSG00000100242	ENSG00000105640	ENSG00000139641	ENSG00000141524	ENSG00000204287	ENSG00000140575	ENSG00000231500	ENSG00000038427	ENSG00000137154	ENSG00000136250	ENSG00000135046	ENSG00000120129	ENSG00000196126	ENSG00000136167	ENSG00000211899	ENSG00000197249	ENSG00000115232	ENSG00000076928	ENSG00000163682	ENSG00000184319	ENSG00000269028	ENSG00000188404	ENSG00000054654	ENSG00000019582	ENSG00000177600	ENSG00000137642	ENSG00000051523	ENSG00000166598	ENSG00000121316	ENSG00000115523	ENSG00000110719	ENSG00000119535	ENSG00000147168	ENSG00000106066	ENSG00000163131	ENSG00000160255	ENSG00000244734	ENSG00000090382	ENSG00000085265	ENSG00000081237	ENSG00000240356	ENSG00000177359	ENSG00000198336	ENSG00000257207	Group
31	3.9233131	4.6453757	3.947428	3.6841414	4.774884	3.8136306	9.625217	3.7044575	5.12479	4.241616	6.6830945	7.050934	4.984003	4.3303237	3.7804298	3.2841613	4.6351924	3.5154433	5.3630323	5.5033884	7.5444117	4.9395247	7.496305	4.7085867	4.9344587	3.6819425	5.652675	7.905374	4.9856334	3.370133	5.408034	4.541798	4.027011	4.4967456	4.6015115	4.6506467	3.935966	4.7165747	6.6861925	3.9592018	3.8208907	5.933882	5.574585	4.883327	3.8714693	3.6243386	4.63499	7.348369	4.639682	5.697795	5.655278	5.6632004	4.944419	8.309443	5.9336987	4.505533	7.3161955	5.2563343	4.985881	4.28418	7.3532805	5.855607	3.2982605	5.804424	3.7825418	3.6035876	6.055189	5.6246257	3.452773	4.7926536	3.3808377	6.4830055	4.2055945	3.7896404	5.0740566	4.4007	6.8522587	3.613507	6.2252803	3.5412934	5.553299	4.461974	4.4962864	6.1089497	4.95279	4.329151	3.7973669	4.7195654	6.867285	6.8754215	6.3093424	4.305942	4.0374002	7.09813	6.1182413	4.147648	5.3235083	5.158604	3.591732	6.296403	5.2159476	4.1475744	4.2184057	3.732808	4.624345	4.2874074	9.35598	4.8583393	4.391493	4.884119	6.0419645	6.2855177	3.7668188	7.879435	1
32	4.6644974	4.1278353	5.1108437	4.1101947	4.9182453	4.021044	9.295705	4.502658	4.6356525	6.089034	6.284207	6.427642	3.8845153	4.609378	3.480519	3.5388732	6.556984	4.2556095	4.944411	4.4824753	4.5303392	5.528267	6.659412	4.899198	8.629736	4.08088	5.870036	7.281246	4.9916463	3.3987288	5.0828	5.181095	4.9891043	5.3964252	4.7092175	3.9193366	3.7329965	6.2700853	6.9535103	3.6515465	3.9484892	5.988708	5.73485	4.9117804	4.584146	4.8734193	5.090559	7.9095497	4.49289	5.8109846	6.212249	6.9969482	6.2133617	7.3593907	5.43003	4.0222235	7.1193438	4.226955	4.4915886	3.9854352	6.5888815	5.2884192	3.3058944	6.482868	4.185899	3.4932973	5.9274006	7.353126	3.7607052	4.43249	4.328958	6.5602617	3.759706	3.2503684	5.662095	4.4505053	7.3993974	3.7189553	7.0584927	3.7997658	5.5971603	4.2486625	4.6112556	6.758594	5.234419	4.754962	4.1755376	4.658232	6.963621	6.7278433	9.127895	5.398962	4.019453	7.9449143	6.3634653	4.5517845	5.191596	4.398135	3.992303	5.135037	4.8752604	5.757566	4.0297465	3.8984003	5.677005	4.8305984	11.461185	5.1382675	4.988621	5.050991	8.997292	8.001554	3.4141884	7.819049	1
33	3.9591684	4.122384	4.829639	3.944967	4.7465267	4.502092	8.528797	4.6036754	5.1407804	5.7220592	4.593397	5.167614	4.2882323	4.246911	3.8104224	4.030422	6.291279	3.5711956	5.4665184	4.550787	5.122705	6.3939495	6.978505	5.0544167	6.854965	4.030618	5.333807	7.667735	5.244423	3.8077567	6.2143993	5.353077	4.2745934	4.6572037	5.3296223	5.003845	3.7283237	5.32824	7.272767	4.106551	3.7914782	5.379218	5.0917387	4.770728	4.157546	4.23595	5.506726	7.434943	4.734412	5.94072	4.7767563	6.145529	5.7371235	6.893733	4.522319	5.1479855	6.735512	4.0898733	4.4970164	3.9459906	6.898956	4.4928017	3.6456475	4.783466	3.8611007	3.616557	5.2642803	5.113224	3.7898185	3.7220283	3.9240327	6.2850404	3.7651718	3.5462682	4.665469	4.9984217	6.6686583	3.605511	6.522501	3.9898114	5.269252	4.3569183	4.949044	7.0034337	4.4071484	4.130167	4.2388496	4.893041	6.440876	6.8343015	6.507932	4.880281	4.1221943	6.8733616	5.244113	3.5708423	4.635903	4.5693917	3.8484335	5.2549934	4.126986	4.851378	4.331702	3.5747364	5.469199	5.0243626	9.842829	4.986779	4.924171	5.642358	8.255577	6.068615	4.336253	7.261972	1
34	4.7192717	5.8173084	4.988719	5.368202	6.0518084	4.90568	9.004868	4.247225	7.35708	3.9553657	6.2375827	6.677006	6.411494	4.2045813	4.4626846	3.9423892	6.3263583	4.1810126	6.6154213	6.0964546	8.101024	6.856164	7.540636	6.293626	4.1983247	4.8375425	7.0718107	8.607265	6.612382	3.8150866	5.8935513	5.7123003	5.420041	5.1349154	4.885212	5.446702	5.936791	5.2199435	8.065138	5.652071	4.813505	5.988206	5.6817036	5.033135	4.311537	4.4347095	5.730197	8.096356	5.7256584	6.4807568	4.9137344	5.5531497	5.817746	6.186142	6.244957	6.7866125	7.8278985	5.309033	4.7693667	4.8011026	6.4541464	4.649575	4.336641	5.7963076	5.596405	4.8130183	6.2998295	5.9680996	4.9337926	4.555963	4.0059886	7.003029	4.3632984	5.610012	5.731962	6.469092	7.3473716	5.492025	7.923983	4.296862	5.4101725	4.5523186	4.937099	6.752409	5.400312	5.141989	5.9285727	6.281116	7.1085787	7.1907396	6.633787	4.997719	5.613609	6.772678	6.9543	4.2165117	5.4534955	6.8067374	4.1549983	5.599713	5.3310924	5.2276306	5.15242	4.019632	5.5221105	5.657542	10.564346	4.6851244	5.1260014	6.797985	7.0516624	5.384025	7.0350046	6.5918903	1
35	4.32109	4.68313	4.5692844	4.207144	4.865589	4.4339848	9.409353	3.832446	3.7756338	3.882957	4.913791	5.726715	3.7131724	3.7400482	3.45267	3.2469792	6.587332	3.7567112	5.18355	4.345711	7.3376184	4.3011947	7.946041	5.113698	4.663985	4.1183643	6.6751356	8.432255	4.990951	3.3597798	5.1266937	4.9870977	6.3315926	5.3005905	4.5326953	5.0133524	3.462072	5.156399	5.65708	4.9466267	3.3630693	5.2191496	5.204974	5.770429	3.8977668	4.0847616	6.900361	6.838021	4.1361876	5.0979147	5.382229	5.6835575	5.2674007	6.2684727	5.07531	4.015968	6.722308	4.353204	5.093628	3.5113847	7.0921135	3.9087741	3.6861744	5.861366	4.604683	3.3031027	6.152812	5.291313	3.992465	3.4020672	3.8098402	6.316074	3.3688085	3.3622103	5.1227427	5.1917295	7.362251	3.3414152	6.7755003	3.5558836	4.4457026	3.85953	3.8950672	6.1037416	3.768617	3.8829823	3.5424006	4.318766	6.8636436	7.3724136	6.921745	5.0459714	5.0055203	6.891592	5.435956	3.835598	4.2540283	5.306288	3.717338	5.422103	4.556746	4.860083	3.5972257	3.669595	4.9098253	4.57592	10.68973	4.2137394	4.6340647	5.1475396	9.437056	8.381742	3.4229822	6.8034325	1
36	4.653466	5.4829197	6.086253	4.7116003	5.9517517	4.932861	9.376247	3.6950338	5.804267	4.7304773	4.7852216	6.815378	6.699244	4.7301908	4.859672	5.05476	5.8039474	4.247446	6.4438486	5.857044	5.9265203	5.536145	7.028631	5.722634	4.690178	5.5349617	7.008733	8.618925	5.383852	5.8136096	5.7299166	6.0327525	4.823791	5.345826	4.8639927	5.6338797	6.9159966	6.4438696	6.9041557	5.209652	5.553134	6.8112135	4.667962	5.13227	5.096552	5.258384	5.3244133	8.273986	5.559538	7.067341	5.098944	5.123262	7.4373565	5.713999	4.58327	5.1763506	7.4892683	5.9942083	5.2486424	5.065316	8.11109	5.0796895	4.243777	5.973831	4.5119524	5.3673286	7.734501	5.3473105	3.8258429	4.6422	4.9889517	7.3592734	5.524388	5.407009	6.2919345	5.8417435	7.8884354	3.9573302	8.19285	5.737328	5.858922	4.8209825	4.907833	7.5589175	5.175166	4.4639745	4.7423224	6.3720274	6.3650155	6.4472055	4.9749556	5.759263	6.087474	7.5041175	6.57156	4.7357016	6.3200817	5.7136	4.01457	5.9375577	5.1846776	4.4453344	6.572816	4.3408566	5.614537	6.759313	8.072113	4.79331	4.424843	6.7973123	6.8007975	5.589547	5.6839495	7.797869	1
37	6.686351	5.8819556	7.1168866	6.5596943	7.1816926	6.708635	11.404704	7.390982	6.726985	6.1995754	6.6900954	8.435883	6.289738	6.955072	6.853279	5.836276	8.690437	8.470121	7.8317237	8.432369	10.031418	4.2247715	9.752334	8.546942	4.293657	6.971772	8.283047	10.456278	7.307284	7.132966	5.766329	8.3785095	6.880377	7.174849	7.693628	6.4006996	7.0670643	7.519779	7.5491166	6.5783215	6.38712	8.792426	9.235588	7.3834443	8.223026	7.326233	6.8043184	9.672189	6.38254	7.9761057	6.4403925	7.4675274	8.962214	7.1701703	8.923283	4.5445356	9.761911	5.930272	7.797542	8.511186	9.673475	9.042236	5.694866	9.753111	7.646606	7.234042	7.543857	8.824257	7.2507744	7.0579453	7.3435755	8.331528	5.144596	6.7291727	8.241154	7.201962	8.469679	7.396855	9.002793	7.1219196	8.915419	7.5009546	7.9624834	8.988188	6.124691	9.068559	6.6067123	7.4267735	8.444979	6.632228	5.4766316	7.704215	8.138996	9.4484415	8.247716	7.0765476	8.532694	7.617444	8.246035	8.5366955	8.728771	9.262661	8.409132	7.784834	8.440138	8.550266	11.270624	9.476003	9.823542	9.090565	7.8888655	5.485355	5.136593	6.13928	1
38	4.3084025	4.5185366	4.716258	4.2833652	5.7546864	4.3643174	9.075088	4.560302	4.898828	4.188953	6.3153477	5.6728916	5.119029	4.9602537	3.7443767	3.6409705	5.9532332	3.8032458	5.7066174	5.260027	5.8507814	7.772842	6.9129076	6.093815	4.7543173	3.9756212	6.240596	7.580139	5.146471	3.451249	5.6552553	5.0629864	4.320222	4.4393773	5.267294	3.928686	4.0466256	5.2842884	5.6639543	4.3291965	3.9782102	5.996648	6.1888328	3.724106	4.1781816	4.0913324	4.4888706	7.6508	4.397807	6.9144735	4.330345	5.2932787	5.6927395	4.299324	6.56203	5.4243307	7.556904	4.1875143	4.483824	4.1388903	6.2213974	4.6411605	3.4221976	5.130557	4.709225	4.1353903	5.278821	5.446022	4.2774777	4.960904	3.627771	6.7064247	3.752584	4.2525845	4.9723206	5.04755	6.534775	4.819558	6.847519	4.2378182	4.9205036	4.4442387	3.8371205	6.853218	3.918219	5.5198965	5.4879017	5.6188984	6.1418886	5.1254816	5.991006	5.0191483	4.1739006	6.8740387	5.8151174	3.8815875	6.1802664	5.4714465	4.48287	5.2655325	4.869551	5.6619434	3.5479207	4.1401715	4.590827	4.906439	8.982552	6.304128	4.8490124	5.525567	5.485916	4.9130373	5.4569693	8.081186	1
39	4.1526012	5.452628	5.4246883	3.7130296	4.470492	4.6969175	8.860563	3.5999734	3.9760401	4.173402	4.4356785	5.6490517	4.5980124	4.087635	3.99731	4.094577	4.744773	3.6100745	6.262829	4.5648994	6.634607	4.992455	6.6574287	4.9750032	5.2498603	4.7709274	5.459523	8.384976	4.4423666	4.644782	5.1356306	6.37677	4.05599	4.746479	3.9030893	5.213252	4.81772	5.531366	6.8725176	4.735038	4.321332	6.2074194	4.643887	4.627835	5.0989647	4.607292	4.873396	6.7151814	4.153701	6.988883	4.1610074	6.302292	5.771144	6.4534035	4.3203654	5.438715	6.562641	5.6918592	4.358423	3.656986	6.6124954	5.098851	3.755537	5.7424536	3.3608243	3.7637355	5.6656055	4.8772893	3.6793427	3.6532068	4.482751	6.594136	4.8133755	3.813945	4.7834234	4.4494243	6.5158024	3.4231524	6.7444925	5.4954042	5.7134714	4.2988615	3.7074955	6.01122	3.7110696	3.8835447	4.261034	5.5720577	5.409112	5.3181877	5.8564124	4.919906	4.8841724	7.1219516	5.4374123	4.21885	5.5762167	5.7679715	3.4379225	5.6846504	4.637112	4.076782	5.1723204	3.8636417	4.874797	5.354681	7.1245213	4.929012	3.8577187	6.525831	6.019579	6.1553946	4.1670556	8.468864	1
40	5.3867826	5.6609564	5.434534	6.0468626	7.470177	5.3740315	11.412218	5.180599	6.1720476	5.578948	7.506715	7.116232	5.2716036	5.079049	5.181036	4.462805	7.7182546	5.878114	7.364504	6.8343816	7.577064	4.5231414	8.508335	8.371149	4.1679564	5.463562	8.015672	10.105419	7.0174146	4.931265	4.9242463	6.403041	8.010009	6.499428	6.666403	5.9351583	5.1450405	6.6917315	6.968647	7.0292797	5.533001	6.0646553	6.9315214	6.5681148	5.7295485	6.8792644	7.045553	9.608532	5.389471	6.861854	5.9970512	6.9445515	8.799376	5.5258913	7.962101	4.180866	8.754161	7.159866	5.4965982	6.805324	8.973711	7.2399025	4.5462112	6.6058326	7.5854683	4.6928716	7.447101	8.102974	6.5600166	7.1130075	5.593496	8.289661	5.3514385	5.858803	7.25751	6.2704	9.265335	5.952093	8.795162	5.1974936	6.4422317	4.6891975	5.8269787	7.4692287	6.16191	6.492388	6.4681864	7.0218105	8.783844	5.3034277	4.909273	7.0180807	6.6622763	9.46477	7.5394087	7.1185856	7.348236	6.8017025	5.222766	7.772832	7.4486837	8.190902	6.166878	5.638501	8.314705	9.103056	12.98562	7.25351	8.472837	10.061923	6.546368	4.8349285	4.451019	5.9208784	1
41	4.2548056	4.593549	5.570698	5.056613	5.8056736	3.9572926	9.615539	4.4024706	6.425295	4.920571	6.3819084	6.1995635	4.3552756	4.251522	3.9858656	3.584916	6.1664543	3.970793	6.704113	4.5511365	5.603459	7.003392	7.169127	6.114329	6.878538	4.929598	7.5537376	8.641791	5.9209533	3.737296	5.6935973	6.164962	4.4976993	5.5160623	5.6767054	4.4984922	4.4357214	6.6809664	5.926821	5.0181446	3.9456468	6.224224	5.5462413	4.6543503	4.3170033	4.6645384	6.493159	7.771938	5.61328	6.955332	4.716661	5.3117437	6.1841707	5.258517	5.9407735	4.5682974	8.253284	5.035062	3.822828	4.517216	6.4683943	4.2022886	3.9385	5.340011	5.552684	3.7198353	7.0990396	5.970052	4.032751	4.408472	3.8252168	8.145161	4.5619745	4.9266405	6.0717363	5.240758	8.021003	4.116687	8.14883	3.969759	5.052153	4.2147236	5.651509	7.464915	5.424484	4.225264	4.438683	6.6397796	7.766226	5.4139886	7.7046027	4.9963737	5.102297	7.5411286	6.8736706	4.342125	5.5687227	5.3262396	3.861176	5.338711	5.234192	4.869229	4.1115365	4.0036793	5.077512	4.6955514	12.073996	3.5680332	4.013781	6.3170767	5.773905	6.4670286	4.6944375	6.4140606	1
42	5.791483	6.49791	4.5202794	4.797304	5.171186	5.139138	9.706306	4.359138	5.7703686	5.5162005	5.673147	6.9938836	6.202256	4.559307	4.558388	5.266985	6.9775333	4.4537077	6.850437	6.6154056	8.535555	5.345555	8.357085	6.17542	4.014328	4.5394306	6.502612	8.226953	5.408968	4.3169537	5.8096004	5.282373	5.1252418	5.3961754	6.1224937	6.0123873	6.0139356	5.2636423	6.2303925	5.4518485	4.5138464	6.506999	6.5424957	4.946185	4.578346	4.8822813	5.5172396	7.8588653	5.365287	6.4518366	4.882368	5.6903486	7.0909076	6.3218527	5.892722	7.414977	7.335926	5.56583	5.4204617	5.553204	7.2951345	5.2294374	4.548572	5.5894966	6.479506	5.584885	6.2851057	5.2699594	4.8378787	5.0037265	4.086942	6.803688	5.0547724	5.434272	5.109661	5.6124187	7.799217	5.260017	7.0810633	4.6044455	5.555065	5.3066483	5.139491	7.009988	5.5135546	5.4741387	5.3735123	6.309742	7.1909785	7.892965	5.9725285	5.021885	5.679966	6.9906917	6.314981	4.622597	6.4629526	6.23726	4.4032187	5.5932198	5.690364	5.109691	5.8604627	4.283411	5.3520164	5.857354	8.8990345	5.227948	5.198923	6.3701057	7.0189924	5.6401825	5.105492	8.011492	1
43	5.815727	6.034215	7.1486254	5.3687806	7.1188674	6.173626	10.589792	5.4566135	5.977516	7.052102	7.1571503	7.500551	6.707361	6.791685	6.543663	6.216359	7.5680447	6.754905	7.2644	7.3552294	6.6370754	5.959077	8.706077	6.6452904	5.744709	5.8025293	7.8128915	9.607216	6.86331	7.561646	6.445311	6.7781253	6.8434305	7.5374846	6.4816084	6.404374	7.0825887	7.3104057	7.079196	6.229452	5.6942472	7.408584	6.346318	7.391573	6.799532	6.427289	6.80328	9.078129	6.2469044	8.317432	6.560931	7.0642757	8.427683	6.572428	6.2996454	4.7584276	8.863667	6.5436816	7.6776295	6.173089	9.008171	7.09212	4.3418694	8.183798	6.139101	6.646264	8.116043	7.8342285	5.136323	5.6242533	7.571472	8.274059	6.085367	6.524186	7.563823	7.4877796	8.917178	5.760969	9.165121	6.487851	8.5702505	6.3319445	6.239405	8.702952	6.666688	6.5108624	5.758815	6.758527	7.7430105	6.9142933	6.0053864	7.0627794	7.3168693	8.88143	7.599937	7.1016226	7.4207716	7.5475793	6.7908635	7.0860777	6.943164	6.657592	7.643169	6.2896476	7.983654	8.281505	10.019119	7.5703864	7.1793394	8.359438	8.226711	6.0341077	5.920437	7.8174796	1
44	4.4689	4.062048	4.467952	3.524795	5.451764	4.467094	8.855173	4.0042405	4.501249	3.8208961	6.3576365	5.5620403	4.7780676	4.888115	3.9239292	3.3947823	6.2399497	4.1344566	5.472406	5.469393	6.121299	4.128003	6.830943	5.2904563	4.920552	3.8002508	6.308716	8.122652	5.4486275	3.5202382	5.170163	5.2435923	4.078644	5.2797966	4.717314	4.1853237	3.9536583	4.6552906	6.7647524	4.1234856	3.903019	5.829544	4.587854	4.4349914	4.4445477	4.198249	4.476084	7.947373	3.6738198	6.023499	4.8481092	5.117056	5.0132947	6.000634	5.638136	5.261909	7.219996	4.646411	4.465119	3.9396653	6.737256	4.6495132	3.66436	5.8201847	4.0902176	3.8092089	5.4293194	5.123007	3.8224595	3.874646	3.5450535	6.998884	4.267145	3.981442	4.86265	4.432748	7.3082256	3.7821198	7.094028	4.4666424	5.0948877	5.391787	4.2968326	6.584939	4.3439293	4.7502584	3.9114046	5.5914125	6.5736113	6.0617104	6.9889927	4.543448	4.3490376	7.126546	6.552163	3.666216	5.1463346	4.621279	4.0759788	5.757889	4.161045	4.5196905	4.0025573	3.66317	4.4793715	4.730655	8.132891	5.5766187	4.354679	4.8126936	6.2869496	6.4756227	4.90598	7.86101	1
45	6.2440586	5.1422625	4.70081	4.9058237	6.780383	4.6788836	9.75392	4.3013024	4.742747	4.319322	5.688317	6.6976767	5.4089994	4.8843746	5.220687	4.2281647	6.6868753	5.6588087	5.646343	6.5507574	7.7624207	4.4053125	7.567151	5.5092707	5.0972815	4.1615744	6.3575997	8.470848	5.033245	4.4771013	5.200348	6.133936	5.115322	5.7595778	5.683129	5.2399464	5.930863	5.3430386	7.397201	4.6864424	5.22698	6.068487	6.239249	4.4865437	5.6733904	5.329219	5.292239	7.802938	4.7486734	6.488875	5.457144	5.8502207	6.174661	6.7335205	6.040859	5.701083	7.347719	5.1892295	6.4187365	5.1618533	7.505726	5.718739	4.312831	7.1502056	5.0912747	5.155699	6.9790382	6.201605	4.8463764	4.8557863	4.0574694	7.5874095	4.3175917	4.6577325	6.0178833	4.5893717	7.7248588	4.185813	7.1261244	6.1867676	6.098427	6.566674	4.7700872	7.772371	5.306676	5.751055	4.4623995	5.1241083	7.3101206	7.192011	5.695885	5.6040306	5.5910053	7.552524	6.2999535	4.8897014	6.1535916	4.537538	6.959878	7.0722265	5.5116873	5.8585486	5.471714	5.0679107	6.969019	6.839837	8.200613	5.3251114	5.7309637	5.6593065	7.70099	6.5085506	4.7612214	6.746693	1
46	3.5727274	3.898767	4.852991	3.6200979	4.7995424	3.5196788	8.571392	3.5414965	5.0198154	3.7077904	5.01505	6.4954495	3.6826978	4.5055714	3.3133223	3.1356475	4.2576227	3.7563007	5.275236	5.091072	6.201537	3.5831814	6.9967213	4.131771	4.415371	4.9657497	6.6176686	7.929951	5.945028	3.1741323	4.621038	5.0076904	3.7577677	5.170868	3.5247674	3.8725839	3.6276374	4.4450994	7.698743	3.7767959	3.4101288	6.183032	4.0601997	4.25331	4.252974	3.7319045	4.0594482	7.331469	3.6545117	6.0292583	5.611273	5.005888	4.971115	7.370221	4.7201214	3.8025107	7.0339346	3.6037874	3.8096683	3.5026112	7.0692196	4.56814	3.813708	4.7335067	3.3241258	3.2060487	5.6844826	4.64041	3.4299529	3.1845675	3.4449997	6.7261124	3.634252	3.2347915	4.644435	4.89933	6.851741	3.417468	7.01497	3.3603456	5.3620625	4.30672	3.83789	6.2579117	3.9549842	3.5846019	3.7483637	3.8069344	6.4088736	8.156258	6.491506	5.2647057	4.4064584	6.604186	6.0061426	3.3430653	4.7816753	4.4433055	3.2665215	4.930068	3.749545	3.4986699	4.267834	3.414449	3.9287944	3.9134479	6.136571	5.1872234	3.7160165	4.436488	9.7436285	8.158897	3.632642	4.9718995	1
47	3.3316696	5.8737926	6.2063923	4.444847	7.3444448	5.416386	9.185307	4.4465084	4.905164	4.0951977	4.173565	6.333214	3.84028	3.9447808	4.6754503	4.4207397	5.133501	3.652402	6.861782	5.6427813	8.695768	3.8552854	7.8760967	4.1476393	3.9168985	4.990715	7.7799435	9.595411	6.207504	3.85293	5.978697	4.672774	7.0173273	5.0352354	4.270382	7.456305	5.401531	6.064405	5.8603096	6.694088	4.663255	4.270809	3.5408912	7.86092	5.3936844	5.1257515	6.321406	9.390787	5.063364	8.707163	4.9979234	4.500515	6.1654997	4.1356297	3.847757	3.7003999	8.42594	5.3777103	5.6316767	3.403618	7.878552	4.0038404	5.3914776	7.9387183	4.231312	3.530409	6.905189	5.54827	3.4085143	3.29006	3.9433393	8.4506645	4.340319	4.5216837	5.792366	5.454458	8.32898	3.2206392	9.402351	4.1015615	4.801752	4.798824	5.4998116	6.0582123	5.6598353	3.6309016	4.015859	6.460081	8.494545	6.9407015	5.2698336	4.322935	6.544627	8.720782	6.664815	5.6079416	4.9087896	6.2600746	3.332988	8.167408	5.9170465	4.060671	4.954932	3.6208096	4.86798	7.3405013	9.556713	3.6224515	4.4031196	9.198182	9.798706	5.6619244	3.4367356	6.832844	1
48	5.3492856	6.1914625	6.1040125	5.030016	6.001197	6.1099176	7.7594094	6.369918	7.610695	5.4277325	5.716069	6.943591	5.6885552	6.39773	6.4772654	5.8089957	5.9167776	5.8525643	6.682852	6.4228435	7.3036685	5.259425	7.61766	5.4094396	6.252924	6.2668896	7.095786	7.9712543	6.43289	5.1068234	7.0721607	6.8824506	6.056281	6.5631723	4.3355937	5.740733	5.8040066	5.7914796	5.9171185	5.234168	5.8699727	6.507946	5.367698	5.8919315	6.4447575	5.4955444	6.1772623	8.416119	4.54536	7.1355543	5.954126	5.927827	7.9116726	7.5413103	5.3617907	5.181677	7.864842	5.0676794	5.6859655	5.1534	7.7023125	5.4402285	5.9534626	7.064808	4.9374723	4.942551	6.1994	6.5102587	4.7610607	3.8462956	5.6609154	7.887171	4.7941976	4.7940454	5.3192186	6.464648	7.3720164	4.6744237	8.380257	5.823015	6.5242443	6.717474	5.7661386	7.294548	5.4331045	4.311078	5.0733967	5.9350967	7.53688	7.4496317	7.1726413	5.6200457	6.157776	7.497916	6.302987	5.067952	6.109052	6.545557	4.564925	7.247322	5.553211	5.4067945	6.133036	5.175093	5.857526	6.8201756	7.9726243	5.453914	5.212305	7.5921316	9.544407	7.343308	6.0845084	5.852268	1
49	5.482479	6.5664864	6.076148	5.195923	6.5349216	5.6106424	10.340647	4.6201167	4.8285336	5.4919224	5.98757	6.93176	6.7726383	4.8882103	5.8063827	5.141962	6.820036	4.8483534	6.6836443	7.4404383	7.0690174	5.6728687	7.9992924	6.829623	5.3859935	5.4551654	7.091583	8.579342	5.7670336	4.803664	6.9781938	6.5255814	5.406406	6.61802	6.775151	6.3140373	6.6409826	6.006504	7.3238134	4.986427	5.906478	6.125119	6.5888023	5.5897965	5.8114223	5.993226	5.4640293	8.7579155	5.8550673	7.5167146	5.2041574	7.1400614	7.612048	6.6111183	5.5715322	6.2503133	7.6515307	7.0803685	6.7185965	4.395459	8.6286125	5.3898296	4.5387917	6.7362056	6.107457	5.8791447	6.723557	6.480565	4.903776	6.14501	5.83782	7.095312	5.9068117	5.4839907	6.3245325	6.2410126	7.8998127	4.9453344	8.264099	5.7293015	6.8442326	6.005304	5.207042	7.9487796	5.4747066	5.607068	4.8511834	6.4684544	7.0057716	6.283498	5.972978	5.712946	6.661164	8.56654	6.833167	5.2941446	6.934345	6.500941	5.23158	6.5090218	6.217555	5.399028	6.297059	5.430256	6.5265245	7.066972	8.977665	6.4913707	6.2355776	7.000675	6.8249655	5.9237223	6.5147285	8.599367	1
50	5.064993	5.615497	7.3820615	4.547097	6.439405	6.4979706	11.247181	6.572244	4.2188673	5.778793	4.8544474	6.976209	4.2394137	5.6586394	5.2361	4.240035	8.479778	6.160779	6.9336023	7.342129	9.173715	4.422062	9.298925	5.9355392	3.8935113	7.360286	6.775877	9.20179	6.1638947	4.9759216	6.3331447	7.3190556	6.7578917	6.219635	5.4000807	5.3278456	4.884118	6.4133205	5.8030214	5.14958	4.962697	5.861529	6.7920265	5.7976365	7.2834005	5.892173	5.738564	9.123129	4.617345	6.7008266	6.227091	8.098605	7.8656588	6.084881	6.1481333	3.9922025	8.194164	5.6122265	7.467315	5.772815	9.41901	5.7579226	4.9646378	10.061154	6.1753554	4.7408986	6.7648044	7.022688	4.3090687	4.7973385	5.699469	7.2618384	3.799623	4.684294	6.184806	5.499133	8.205997	4.404275	8.104534	5.4867496	8.09817	7.0811205	5.1311636	8.7256775	4.677689	6.7439137	4.1140347	6.7551885	8.078234	5.46913	5.500259	5.962964	6.74158	9.258525	6.099389	5.851692	7.0118866	7.401006	5.835207	7.1068087	8.334604	9.117323	5.8740177	6.8823075	8.328968	6.907157	11.415239	6.4734583	8.3053055	8.103208	6.7879553	4.7769313	3.7294407	7.8325195	1
